idle_rpm,max_rpm,gear,max_gears,rpm,turbo,turboMax,input_throttle,input_brake,input_clutch,input_parkingBrake,input_steeringPercent,accY,pitchPos,wheel_speed_fl,wheel_speed_fr,wheel_speed_rl,wheel_speed_rr,suspension_position_fl,suspension_position_fr,suspension_position_rl,suspension_position_rr
1000.0,8000.0,1,3,4774.83,6.16,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.61,3.51,15.04,32.78,32.99,0.65,0.59,-0.13,0.36
1000.0,8000.0,1,3,4786.03,6.5,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.62,3.52,15.02,33.49,33.56,0.63,0.58,-0.12,0.35
1000.0,8000.0,1,3,4797.15,6.27,40.01,1.0,0.0,0.0,0.0,-0.02,2.07,0.58,3.5,15.0,34.14,34.24,0.63,0.59,-0.13,0.35
1000.0,8000.0,1,3,4797.15,6.27,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.58,3.49,14.99,34.5,34.53,0.63,0.58,-0.12,0.35
1000.0,8000.0,1,3,4808.07,6.25,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.59,3.49,14.99,34.73,35.01,0.62,0.58,-0.12,0.35
1000.0,8000.0,1,3,4818.88,6.34,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.55,3.48,14.97,35.44,35.5,0.62,0.58,-0.12,0.35
1000.0,8000.0,1,3,4829.95,6.19,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.51,3.46,14.96,35.99,36.21,0.62,0.58,-0.13,0.35
1000.0,8000.0,1,3,4840.74,6.45,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.5,3.44,14.95,36.79,36.8,0.61,0.57,-0.13,0.35
1000.0,8000.0,1,3,4840.74,6.45,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.48,3.43,14.94,37.06,37.24,0.62,0.57,-0.14,0.35
1000.0,8000.0,1,3,4851.62,6.39,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.45,3.43,14.93,37.58,37.45,0.61,0.56,-0.13,0.35
1000.0,8000.0,1,3,4862.5,6.17,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.41,3.41,14.94,38.02,38.11,0.61,0.56,-0.14,0.35
1000.0,8000.0,1,3,4873.38,6.5,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.36,3.4,14.9,38.72,38.6,0.61,0.56,-0.14,0.36
1000.0,8000.0,1,3,4884.17,6.27,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.31,3.38,14.89,39.37,39.25,0.61,0.56,-0.15,0.37
1000.0,8000.0,1,3,4884.17,6.27,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.28,3.38,14.88,39.97,39.93,0.61,0.57,-0.16,0.36
1000.0,8000.0,1,3,4894.76,6.24,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.27,3.36,14.88,39.95,39.89,0.6,0.55,-0.15,0.37
1000.0,8000.0,1,3,4905.18,6.37,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.23,3.35,14.85,40.69,40.69,0.6,0.55,-0.15,0.38
1000.0,8000.0,1,3,4915.87,6.15,40.01,1.0,0.0,0.0,0.0,-0.02,2.06,0.17,3.34,14.85,41.55,41.3,0.6,0.55,-0.15,0.39
1000.0,8000.0,1,3,4926.66,6.54,40.01,1.0,0.0,0.0,0.0,-0.03,2.06,0.1,3.33,14.84,42.02,42.03,0.6,0.55,-0.15,0.39
1000.0,8000.0,1,3,4926.66,6.54,40.01,1.0,0.0,0.0,0.0,-0.03,2.06,0.07,3.33,14.83,42.25,42.24,0.61,0.56,-0.16,0.39
1000.0,8000.0,1,3,4937.1,6.32,40.01,1.0,0.0,0.0,0.0,-0.03,2.06,0.04,3.32,15.41,42.56,42.62,0.6,0.55,-0.16,0.4
1000.0,8000.0,1,3,4947.49,6.38,40.01,1.0,0.0,0.0,0.0,-0.03,2.06,-0.03,3.28,18.44,43.25,43.06,0.6,0.55,-0.16,0.41
1000.0,8000.0,1,3,4958.02,6.16,40.01,1.0,0.0,0.0,0.0,-0.03,2.05,-0.11,3.26,27.82,43.79,43.67,0.6,0.57,-0.16,0.42
1000.0,8000.0,1,3,4958.02,6.16,40.01,1.0,0.0,0.0,0.0,-0.03,2.04,-0.17,3.23,37.35,44.67,44.49,0.61,0.59,-0.18,0.4
1000.0,8000.0,1,3,4968.62,6.53,40.01,1.0,0.0,0.0,0.0,-0.03,2.02,-0.21,3.27,39.17,44.85,44.59,0.6,0.61,-0.17,0.41
1000.0,8000.0,1,3,4978.9,6.31,40.01,1.0,0.0,0.0,0.0,-0.03,2.01,-0.27,3.29,37.49,45.37,45.11,0.59,0.64,-0.16,0.42
1000.0,8000.0,1,3,4989.01,6.36,40.01,1.0,0.0,0.0,0.0,-0.03,2.01,-0.32,3.13,37.54,46.27,45.95,0.58,0.67,-0.14,0.42
1000.0,8000.0,1,3,4999.31,6.17,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.43,3.16,38.35,46.38,46.14,0.61,0.7,-0.14,0.42
1000.0,8000.0,1,3,5009.58,6.53,40.01,1.0,0.0,0.0,0.0,-0.03,2.01,-0.5,3.2,39.45,46.43,46.89,0.62,0.72,-0.13,0.42
1000.0,8000.0,1,3,5009.58,6.53,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.55,3.14,39.05,47.28,47.77,0.64,0.72,-0.13,0.4
1000.0,8000.0,1,3,5019.57,6.31,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.61,3.3,39.86,48.18,48.47,0.65,0.74,-0.12,0.39
1000.0,8000.0,1,3,5029.36,6.35,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.64,3.19,40.37,48.36,48.35,0.63,0.76,-0.1,0.39
1000.0,8000.0,1,3,5039.34,6.18,40.01,1.0,0.0,0.0,0.0,-0.03,2.01,-0.67,3.18,40.8,48.77,48.83,0.62,0.77,-0.09,0.39
1000.0,8000.0,1,3,5049.32,6.52,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.75,3.16,41.03,49.25,50.03,0.64,0.79,-0.08,0.39
1000.0,8000.0,1,3,5059.09,6.3,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.79,3.21,41.83,49.78,50.45,0.64,0.8,-0.07,0.38
1000.0,8000.0,1,3,5068.71,6.32,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.84,3.18,42.57,50.4,50.94,0.64,0.81,-0.05,0.37
1000.0,8000.0,1,3,5078.36,6.25,40.01,1.0,0.0,0.0,0.0,-0.03,2.0,-0.89,3.32,43.13,51.28,51.46,0.65,0.82,-0.04,0.36
1000.0,8000.0,1,3,5087.69,6.39,40.01,1.0,0.0,0.0,0.0,-0.03,1.99,-0.94,9.3,43.26,51.82,52.17,0.66,0.83,-0.03,0.36
1000.0,8000.0,1,3,5097.59,6.17,40.01,1.0,0.0,0.0,0.0,-0.03,1.98,-0.99,13.68,43.98,52.2,52.63,0.69,0.83,-0.03,0.35
1000.0,8000.0,1,3,5107.21,6.32,40.01,1.0,0.0,0.0,0.0,-0.03,1.98,-1.03,16.13,44.32,52.89,53.19,0.7,0.84,-0.02,0.35
1000.0,8000.0,1,3,5107.21,6.32,40.01,1.0,0.0,0.0,0.0,-0.03,1.97,-1.06,22.51,45.0,53.44,53.56,0.72,0.85,-0.02,0.34
1000.0,8000.0,1,3,5116.69,6.25,40.01,1.0,0.0,0.0,0.0,-0.03,1.96,-1.09,25.05,45.32,53.66,53.98,0.72,0.86,-0.02,0.34
1000.0,8000.0,1,3,5125.81,6.38,40.01,1.0,0.0,0.0,0.0,-0.03,1.95,-1.11,32.84,45.62,54.34,54.24,0.73,0.88,-0.01,0.34
1000.0,8000.0,1,3,5135.52,6.16,40.01,1.0,0.0,0.0,0.0,-0.03,1.94,-1.13,38.51,45.71,54.47,54.32,0.75,0.88,-0.01,0.34
1000.0,8000.0,1,3,5144.89,6.34,40.01,1.0,0.0,0.0,0.0,-0.04,1.93,-1.16,45.81,46.23,55.19,55.19,0.77,0.89,-0.01,0.34
1000.0,8000.0,1,3,5154.13,6.2,40.01,1.0,0.0,0.0,0.0,-0.04,1.93,-1.2,47.41,46.79,55.73,55.98,0.79,0.91,-0.02,0.35
1000.0,8000.0,1,3,5163.3,6.49,40.01,1.0,0.0,0.0,0.0,-0.04,1.93,-1.21,46.83,47.23,56.22,56.28,0.79,0.92,-0.02,0.36
1000.0,8000.0,1,3,5172.32,6.27,40.01,1.0,0.0,0.0,0.0,-0.04,1.92,-1.24,47.34,47.96,56.92,56.74,0.78,0.95,-0.03,0.36
1000.0,8000.0,1,3,5172.32,6.27,40.01,1.0,0.0,0.0,0.0,-0.04,1.93,-1.25,47.73,48.5,57.68,57.08,0.77,0.96,-0.05,0.37
1000.0,8000.0,1,3,5181.0,6.35,40.01,1.0,0.0,0.0,0.0,-0.04,1.93,-1.24,48.17,48.85,58.45,57.97,0.75,0.97,-0.05,0.38
1000.0,8000.0,1,3,5190.03,6.52,40.01,1.0,0.0,0.0,0.0,-0.04,1.92,-1.24,48.26,49.06,58.55,58.53,0.76,0.97,-0.05,0.39
1000.0,8000.0,1,3,5198.78,6.29,40.01,1.0,0.0,0.0,0.0,-0.03,1.93,-1.25,48.35,49.49,59.0,58.81,0.77,0.98,-0.05,0.39
1000.0,8000.0,1,3,5207.34,6.3,40.01,1.0,0.0,0.0,0.0,-0.03,1.93,-1.24,48.46,49.99,59.48,59.25,0.77,0.98,-0.06,0.4
1000.0,8000.0,1,3,5215.87,6.28,40.01,1.0,0.0,0.0,0.0,-0.03,1.92,-1.23,48.56,50.39,60.33,59.94,0.76,0.99,-0.06,0.4
1000.0,8000.0,1,3,5224.19,6.33,40.01,1.0,0.0,0.0,0.0,-0.02,1.91,-1.22,48.45,50.93,61.21,60.48,0.76,1.0,-0.06,0.41
1000.0,8000.0,1,3,5232.68,6.44,40.01,1.0,0.0,0.0,0.0,-0.02,1.91,-1.21,48.51,51.35,61.46,61.04,0.76,1.0,-0.06,0.41
1000.0,8000.0,1,3,5241.19,6.22,40.01,1.0,0.0,0.0,0.0,-0.02,1.91,-1.17,48.53,51.95,61.66,61.54,0.76,0.99,-0.06,0.41
1000.0,8000.0,1,3,5241.19,6.22,40.01,1.0,0.0,0.0,0.0,-0.02,1.91,-1.15,48.49,52.23,62.27,62.21,0.75,0.99,-0.06,0.42
1000.0,8000.0,1,3,5249.66,6.47,40.01,1.0,0.0,0.0,0.0,-0.01,1.91,-1.14,48.49,52.69,62.84,62.31,0.76,0.99,-0.05,0.42
1000.0,8000.0,1,3,5258.24,6.25,40.01,1.0,0.0,0.0,0.0,-0.01,1.9,-1.12,48.53,52.99,63.05,62.81,0.76,0.98,-0.05,0.41
1000.0,8000.0,1,3,5266.37,6.4,40.01,1.0,0.0,0.0,0.0,-0.01,1.9,-1.1,48.44,53.15,63.13,63.36,0.76,0.98,-0.04,0.41
1000.0,8000.0,1,3,5275.07,6.55,40.01,1.0,0.0,0.0,0.0,-0.0,1.9,-1.06,48.51,53.9,63.77,63.79,0.76,0.97,-0.04,0.41
1000.0,8000.0,1,3,5283.44,6.33,40.01,1.0,0.0,0.0,0.0,-0.0,1.89,-1.04,48.44,54.22,64.32,64.21,0.76,0.95,-0.03,0.41
1000.0,8000.0,1,3,5291.8,6.24,40.01,1.0,0.0,0.0,0.0,-0.0,1.89,-1.0,48.49,54.75,64.53,64.81,0.76,0.94,-0.02,0.41
1000.0,8000.0,1,3,5291.8,6.24,40.01,1.0,0.0,0.0,0.0,-0.0,1.89,-0.98,48.5,54.89,64.67,64.95,0.76,0.93,-0.02,0.41
1000.0,8000.0,1,3,5299.8,6.42,40.01,1.0,0.0,0.0,0.0,0.0,1.88,-0.97,48.5,55.1,65.15,65.2,0.76,0.93,-0.01,0.41
1000.0,8000.0,1,3,5308.26,6.2,40.01,1.0,0.0,0.0,0.0,0.0,1.88,-0.95,48.44,55.7,65.62,65.78,0.76,0.92,-0.01,0.41
1000.0,8000.0,1,3,5308.26,6.2,40.01,1.0,0.0,0.0,0.0,0.0,1.88,-0.93,48.41,55.8,66.02,66.19,0.76,0.91,-0.0,0.41
1000.0,8000.0,1,3,5316.41,6.29,40.01,1.0,0.0,0.0,0.0,0.0,1.88,-0.92,48.42,56.09,66.21,66.29,0.76,0.91,-0.0,0.41
1000.0,8000.0,1,3,5324.34,6.32,40.01,1.0,0.0,0.0,0.0,0.0,1.87,-0.9,48.41,56.47,66.77,66.56,0.75,0.89,0.01,0.41
1000.0,8000.0,1,3,5332.3,6.25,40.01,1.0,0.0,0.0,0.0,0.0,1.87,-0.88,48.44,56.97,67.04,66.96,0.75,0.88,0.01,0.41
1000.0,8000.0,1,3,5339.94,6.42,40.01,1.0,0.0,0.0,0.0,0.0,1.86,-0.86,48.44,57.44,67.76,67.56,0.74,0.87,0.02,0.41
1000.0,8000.0,1,3,5348.13,6.2,40.01,1.0,0.0,0.0,0.0,0.0,1.85,-0.86,48.36,57.96,68.2,68.31,0.74,0.87,0.02,0.41
1000.0,8000.0,1,3,5356.03,6.31,40.01,1.0,0.0,0.0,0.0,0.0,1.85,-0.86,48.37,58.29,68.93,68.75,0.74,0.87,0.02,0.41
1000.0,8000.0,1,3,5363.77,6.28,40.01,1.0,0.0,0.0,0.0,0.0,1.85,-0.85,48.39,58.75,69.15,69.2,0.73,0.86,0.03,0.42
1000.0,8000.0,1,3,5363.77,6.28,40.01,1.0,0.0,0.0,0.0,0.0,1.84,-0.85,48.36,59.36,69.82,69.56,0.73,0.86,0.02,0.42
1000.0,8000.0,1,3,5371.2,6.35,40.01,1.0,0.0,0.0,0.0,0.01,1.83,-0.85,48.3,59.55,70.42,70.07,0.73,0.86,0.03,0.42
1000.0,8000.0,1,3,5379.19,6.18,40.01,1.0,0.0,0.0,0.0,0.01,1.83,-0.85,48.36,59.88,70.73,70.82,0.72,0.86,0.03,0.42
1000.0,8000.0,1,3,5387.03,6.57,40.01,1.0,0.0,0.0,0.0,0.01,1.82,-0.86,48.29,60.17,70.82,70.76,0.72,0.86,0.03,0.42
1000.0,8000.0,1,3,5394.54,6.19,40.01,1.0,0.0,0.0,0.0,0.01,1.81,-0.87,48.25,60.53,71.55,71.35,0.72,0.86,0.03,0.42
1000.0,8000.0,1,3,5402.4,6.54,40.01,1.0,0.0,0.0,0.0,0.01,1.81,-0.88,48.3,61.0,71.84,71.99,0.72,0.86,0.03,0.43
1000.0,8000.0,1,3,5409.88,6.32,40.01,1.0,0.0,0.0,0.0,0.02,1.81,-0.89,48.31,61.37,72.34,72.39,0.72,0.86,0.03,0.42
1000.0,8000.0,1,3,5417.38,6.26,40.01,1.0,0.0,0.0,0.0,0.02,1.8,-0.9,48.25,61.84,72.84,72.91,0.71,0.87,0.04,0.43
1000.0,8000.0,1,3,5424.41,6.4,40.01,1.0,0.0,0.0,0.0,0.03,1.8,-0.92,48.29,62.21,73.33,73.31,0.71,0.87,0.04,0.42
1000.0,8000.0,1,3,5432.18,6.18,40.01,1.0,0.0,0.0,0.0,0.03,1.79,-0.93,48.16,62.73,73.74,73.72,0.71,0.87,0.04,0.42
1000.0,8000.0,1,3,5439.59,6.35,40.01,1.0,0.0,0.0,0.0,0.03,1.79,-0.95,48.23,62.97,74.26,74.36,0.71,0.87,0.05,0.42
1000.0,8000.0,1,3,5446.89,6.18,40.01,1.0,0.0,0.0,0.0,0.04,1.79,-0.96,48.2,63.63,74.54,74.8,0.71,0.88,0.05,0.42
1000.0,8000.0,1,3,5446.89,6.18,40.01,1.0,0.0,0.0,0.0,0.04,1.78,-0.98,48.25,63.88,74.94,75.11,0.72,0.88,0.05,0.41
1000.0,8000.0,1,3,5454.49,6.57,40.01,1.0,0.0,0.0,0.0,0.04,1.78,-0.99,48.21,64.17,75.29,75.39,0.72,0.88,0.05,0.41
1000.0,8000.0,1,3,5461.52,6.35,40.01,1.0,0.0,0.0,0.0,0.04,1.78,-1.0,48.25,64.36,75.38,75.71,0.71,0.88,0.06,0.41
1000.0,8000.0,1,3,5468.97,6.19,40.01,1.0,0.0,0.0,0.0,0.05,1.77,-1.02,48.71,64.92,75.75,75.83,0.71,0.88,0.06,0.41
1000.0,8000.0,1,3,5476.25,6.57,40.01,1.0,0.0,0.0,0.0,0.05,1.76,-1.04,50.2,65.25,76.26,76.4,0.71,0.88,0.07,0.41
1000.0,8000.0,1,3,5483.12,6.2,40.01,1.0,0.0,0.0,0.0,0.05,1.76,-1.06,52.4,65.75,76.67,76.69,0.72,0.89,0.07,0.4
1000.0,8000.0,1,3,5490.35,6.54,40.01,1.0,0.0,0.0,0.0,0.05,1.75,-1.08,56.3,66.15,77.15,77.07,0.73,0.89,0.08,0.4
1000.0,8000.0,1,3,5497.23,6.32,40.01,1.0,0.0,0.0,0.0,0.05,1.74,-1.11,62.02,66.46,77.35,77.65,0.74,0.9,0.08,0.39
1000.0,8000.0,1,3,5504.04,6.27,40.01,1.0,0.0,0.0,0.0,0.05,1.73,-1.13,67.54,66.89,77.68,78.11,0.76,0.9,0.09,0.39
1000.0,8000.0,1,3,5510.41,6.39,40.01,1.0,0.0,0.0,0.0,0.05,1.73,-1.16,67.68,67.24,78.12,78.18,0.78,0.9,0.09,0.39
1000.0,8000.0,1,3,5510.41,6.39,40.01,1.0,0.0,0.0,0.0,0.05,1.73,-1.17,67.52,67.36,78.37,78.55,0.78,0.9,0.09,0.38
1000.0,8000.0,1,3,5517.48,6.17,40.01,1.0,0.0,0.0,0.0,0.04,1.72,-1.18,67.69,67.54,78.75,78.84,0.79,0.91,0.09,0.39
1000.0,8000.0,1,3,5524.53,6.62,40.01,1.0,0.0,0.0,0.0,0.04,1.72,-1.2,67.91,68.19,78.93,78.9,0.8,0.92,0.09,0.39
1000.0,8000.0,1,3,5531.05,6.17,40.01,1.0,0.0,0.0,0.0,0.04,1.71,-1.22,68.71,68.68,79.22,79.24,0.81,0.93,0.1,0.39
1000.0,8000.0,1,3,5538.15,6.61,40.01,1.0,0.0,0.0,0.0,0.04,1.71,-1.22,68.97,68.84,79.97,79.75,0.81,0.93,0.1,0.39
1000.0,8000.0,1,3,5544.86,6.39,40.01,1.0,0.0,0.0,0.0,0.04,1.71,-1.23,69.48,69.27,80.47,80.45,0.82,0.93,0.1,0.39
1000.0,8000.0,1,3,5551.61,6.17,40.01,1.0,0.0,0.0,0.0,0.04,1.71,-1.26,69.83,69.68,80.51,80.92,0.83,0.94,0.09,0.4
1000.0,8000.0,1,3,5558.64,6.63,40.01,1.0,0.0,0.0,0.0,0.04,1.7,-1.27,70.19,70.15,81.29,81.45,0.83,0.95,0.09,0.4
1000.0,8000.0,1,3,5565.12,6.4,40.01,1.0,0.0,0.0,0.0,0.03,1.7,-1.28,70.69,70.39,81.74,81.77,0.83,0.96,0.09,0.4
1000.0,8000.0,1,3,5571.98,6.18,40.01,1.0,0.0,0.0,0.0,0.03,1.7,-1.28,70.94,70.94,81.9,81.69,0.83,0.97,0.09,0.41
1000.0,8000.0,1,3,5578.79,6.6,40.01,1.0,0.0,0.0,0.0,0.03,1.69,-1.29,71.31,71.3,82.52,82.09,0.83,0.97,0.09,0.41
1000.0,8000.0,1,3,5578.79,6.6,40.01,1.0,0.0,0.0,0.0,0.03,1.69,-1.29,71.67,71.56,82.34,82.49,0.83,0.97,0.09,0.41
1000.0,8000.0,1,3,5584.88,6.37,40.01,1.0,0.0,0.0,0.0,0.03,1.69,-1.29,71.99,71.89,82.58,82.97,0.83,0.97,0.08,0.42
1000.0,8000.0,1,3,5591.92,6.66,40.01,1.0,0.0,0.0,0.0,0.03,1.69,-1.3,72.2,72.16,83.21,83.18,0.83,0.98,0.08,0.42
1000.0,8000.0,1,3,5598.8,6.44,40.01,1.0,0.0,0.0,0.0,0.03,1.68,-1.3,72.48,72.38,83.53,83.04,0.83,0.99,0.08,0.42
1000.0,8000.0,1,3,5605.31,6.22,40.01,1.0,0.0,0.0,0.0,0.03,1.68,-1.3,73.05,73.04,83.53,83.64,0.83,0.99,0.09,0.42
1000.0,8000.0,1,3,5611.94,6.51,40.01,1.0,0.0,0.0,0.0,0.03,1.68,-1.3,73.3,73.12,84.16,84.16,0.83,0.99,0.08,0.43
1000.0,8000.0,1,3,5618.37,6.28,40.01,1.0,0.0,0.0,0.0,0.03,1.67,-1.3,73.7,73.81,84.59,84.59,0.83,0.99,0.08,0.43
1000.0,8000.0,1,3,5624.53,6.36,40.01,1.0,0.0,0.0,0.0,0.03,1.67,-1.3,74.08,74.01,84.89,84.86,0.84,0.99,0.09,0.43
1000.0,8000.0,1,3,5631.22,6.18,40.01,1.0,0.0,0.0,0.0,0.02,1.67,-1.29,74.42,74.41,85.06,85.06,0.84,0.99,0.09,0.44
1000.0,8000.0,1,3,5631.22,6.18,40.01,1.0,0.0,0.0,0.0,0.02,1.67,-1.29,74.86,74.7,85.8,85.61,0.84,0.99,0.09,0.43
1000.0,8000.0,1,3,5638.17,6.62,40.01,1.0,0.0,0.0,0.0,0.02,1.66,-1.29,75.09,75.02,85.88,85.58,0.84,0.99,0.09,0.43
1000.0,8000.0,1,3,5644.56,6.4,40.01,1.0,0.0,0.0,0.0,0.02,1.66,-1.29,75.42,75.25,86.04,86.17,0.84,0.99,0.1,0.43
1000.0,8000.0,1,3,5651.78,6.18,40.01,1.0,0.0,0.0,0.0,0.01,1.66,-1.29,75.66,75.5,86.48,86.48,0.84,0.99,0.1,0.43
1000.0,8000.0,1,3,5658.99,6.62,40.01,1.0,0.0,0.0,0.0,0.01,1.66,-1.28,75.88,75.93,86.79,86.61,0.84,0.98,0.1,0.43
1000.0,8000.0,1,3,5665.78,6.18,40.01,1.0,0.0,0.0,0.0,0.01,1.65,-1.28,76.41,76.5,87.02,87.12,0.84,0.98,0.11,0.43
1000.0,8000.0,1,3,5673.33,6.62,40.01,1.0,0.0,0.0,0.0,0.0,1.65,-1.27,76.64,76.62,87.47,87.42,0.84,0.98,0.11,0.44
1000.0,8000.0,1,3,5680.65,6.4,40.01,1.0,0.0,0.0,0.0,0.0,1.65,-1.27,77.19,77.01,87.95,87.72,0.84,0.98,0.11,0.44
1000.0,8000.0,1,3,5688.11,6.18,40.01,1.0,0.0,0.0,0.0,-0.0,1.65,-1.27,77.6,77.56,88.1,88.02,0.84,0.98,0.12,0.44
1000.0,8000.0,1,3,5696.06,6.63,40.01,1.0,0.0,0.0,0.0,-0.0,1.64,-1.27,77.73,77.96,88.52,88.51,0.85,0.98,0.12,0.44
1000.0,8000.0,1,3,5703.74,6.41,40.01,1.0,0.0,0.0,0.0,-0.0,1.63,-1.26,78.09,78.38,88.93,89.04,0.84,0.98,0.12,0.45
1000.0,8000.0,1,3,5711.92,6.19,40.01,1.0,0.0,0.0,0.0,-0.0,1.63,-1.26,78.61,78.67,89.21,89.21,0.84,0.98,0.12,0.45
1000.0,8000.0,1,3,5720.34,6.6,40.01,1.0,0.0,0.0,0.0,-0.01,1.63,-1.26,78.86,78.94,89.6,89.59,0.84,0.98,0.12,0.45
1000.0,8000.0,1,3,5728.41,6.38,40.01,1.0,0.0,0.0,0.0,-0.0,1.63,-1.26,79.27,79.31,89.72,89.74,0.84,0.99,0.12,0.46
1000.0,8000.0,1,3,5728.41,6.38,40.01,1.0,0.0,0.0,0.0,-0.0,1.62,-1.26,79.64,79.69,90.07,90.01,0.84,0.99,0.12,0.46
1000.0,8000.0,1,3,5737.48,6.16,40.01,1.0,0.0,0.0,0.0,-0.0,1.62,-1.26,79.78,79.95,90.4,90.22,0.84,0.99,0.12,0.46
1000.0,8000.0,1,3,5746.91,6.66,40.01,1.0,0.0,0.0,0.0,-0.0,1.62,-1.26,79.87,80.36,90.77,90.56,0.84,0.99,0.12,0.46
1000.0,8000.0,1,3,5756.18,6.46,40.01,1.0,0.0,0.0,0.0,-0.0,1.61,-1.26,80.27,80.5,90.89,91.02,0.84,0.99,0.12,0.47
1000.0,8000.0,1,3,5766.08,6.48,40.01,1.0,0.0,0.0,0.0,-0.0,1.61,-1.26,80.67,80.9,91.25,91.06,0.84,0.99,0.12,0.47
1000.0,8000.0,1,3,5776.15,6.26,40.01,1.0,0.0,0.0,0.0,-0.0,1.61,-1.26,81.06,81.21,91.5,91.41,0.84,1.0,0.12,0.47
1000.0,8000.0,1,3,5786.78,6.42,40.01,1.0,0.0,0.0,0.0,-0.0,1.6,-1.27,81.38,81.54,91.72,91.9,0.84,1.0,0.12,0.47
1000.0,8000.0,1,3,5797.94,6.21,40.01,1.0,0.0,0.0,0.0,0.0,1.6,-1.26,81.69,81.9,92.08,92.13,0.84,1.0,0.13,0.48
1000.0,8000.0,1,3,5797.94,6.21,40.01,1.0,0.0,0.0,0.0,0.0,1.6,-1.26,81.77,82.43,92.34,92.26,0.84,1.0,0.13,0.47
1000.0,8000.0,1,3,5810.29,6.58,40.01,1.0,0.0,0.0,0.0,0.0,1.6,-1.27,82.03,82.39,92.7,92.34,0.84,1.01,0.13,0.48
1000.0,8000.0,1,3,5822.89,6.36,40.01,1.0,0.0,0.0,0.0,0.01,1.59,-1.27,82.36,82.69,93.06,92.53,0.84,1.01,0.13,0.48
1000.0,8000.0,1,3,5836.62,6.18,40.01,1.0,0.0,0.0,0.0,0.01,1.59,-1.27,82.73,83.15,92.95,93.31,0.84,1.0,0.13,0.48
1000.0,8000.0,1,3,5851.38,6.64,40.01,1.0,0.0,0.0,0.0,0.01,1.59,-1.27,83.04,83.38,93.52,93.49,0.84,1.01,0.14,0.48
1000.0,8000.0,1,3,5866.4,6.42,40.01,1.0,0.0,0.0,0.0,0.01,1.58,-1.28,83.42,83.97,93.9,93.81,0.85,1.01,0.14,0.48
1000.0,8000.0,1,3,5882.59,6.2,40.01,1.0,0.0,0.0,0.0,0.01,1.58,-1.28,83.77,84.26,94.54,94.03,0.85,1.01,0.14,0.48
1000.0,8000.0,1,3,5899.15,6.61,40.01,1.0,0.0,0.0,0.0,0.01,1.57,-1.28,84.16,84.54,94.88,94.7,0.85,1.01,0.15,0.48
1000.0,8000.0,1,3,5915.71,6.17,40.01,1.0,0.0,0.0,0.0,0.02,1.57,-1.28,84.48,84.99,95.15,94.74,0.85,1.01,0.15,0.48
1000.0,8000.0,1,3,5915.71,6.17,40.01,1.0,0.0,0.0,0.0,0.02,1.57,-1.29,84.67,84.99,95.16,95.36,0.86,1.01,0.15,0.47
1000.0,8000.0,1,3,5933.6,6.67,40.01,1.0,0.0,0.0,0.0,0.02,1.57,-1.28,84.97,85.41,95.51,95.61,0.85,1.01,0.16,0.48
1000.0,8000.0,1,3,5951.64,6.47,40.01,1.0,0.0,0.0,0.0,0.02,1.56,-1.28,85.24,85.59,95.9,95.56,0.85,1.01,0.16,0.48
1000.0,8000.0,1,3,5969.99,6.25,40.01,1.0,0.0,0.0,0.0,0.02,1.56,-1.29,85.41,85.93,96.2,96.05,0.86,1.01,0.16,0.47
1000.0,8000.0,1,3,5988.5,6.49,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.3,85.89,86.49,96.56,96.4,0.86,1.02,0.17,0.47
1000.0,8000.0,1,3,6007.51,6.27,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.29,86.36,86.69,96.85,96.52,0.86,1.01,0.17,0.47
1000.0,8000.0,1,3,6026.53,6.44,40.01,1.0,0.0,0.0,0.0,0.02,1.55,-1.29,86.77,86.92,97.32,96.61,0.87,1.02,0.17,0.47
1000.0,8000.0,1,3,6046.45,6.22,40.01,1.0,0.0,0.0,0.0,0.02,1.54,-1.3,86.99,87.33,97.78,97.13,0.87,1.02,0.17,0.47
